Order Number,ItemID,Quantity
9204,449,1
9204,450,2
9203,450,1
9203,438,1
9202,449,1
9202,440,2
9202,448,1
9201,442,2
9201,444,1
9196,449,2
9195,448,1
9195,449,1
9193,448,1
9193,450,1
9192,449,2
9192,440,1
9191,450,2
9191,449,1
9190,447,1
9190,449,1
9190,450,1
9189,449,1
9189,448,1
9188,440,1
9187,443,1
9187,452,1
9186,440,1
9186,442,1
9185,449,1
9185,440,1
9184,450,2
9183,449,1
9182,450,1
9181,449,1
9180,440,1
9179,449,1
9178,449,1
9177,449,1
9176,440,1
9176,442,1
9176,449,1
9175,449,2
9175,440,1
9174,449,1
9173,440,1
9172,450,1
9171,448,1
9170,448,2
9170,450,1
9170,442,2
9168,443,2
9166,440,1
9165,450,1
9164,449,1
9163,449,2
9162,440,1
9162,449,1
9161,449,1
9161,442,1
9160,440,1
9160,449,1
9159,450,1
9158,449,2
9158,440,1
9158,442,1
9157,449,1
9156,440,1
9155,449,2
9154,449,1
9154,440,1
9153,449,1
9153,440,1
9153,448,1
9152,447,2
9151,440,1
9151,449,1
9151,450,1
9150,449,1
9149,450,1
9147,442,1
9146,450,1
9144,449,2
9143,442,1
9142,442,1
9142,440,1
9141,445,1
9140,442,1
9138,449,1
9136,449,3
9135,448,1
9135,450,2
9134,448,1
9134,450,1
9133,439,2
9128,449,1
9127,449,2
9127,440,1
9125,449,1
9124,447,3
9123,449,2
9122,449,1
9122,442,1
9117,449,1
9116,440,1
9115,449,1
9114,442,1
9114,449,1
9111,447,1
9110,440,1
9109,447,2
9107,443,2
9106,448,1
9104,450,1
9103,440,2
9102,449,1
9102,442,2
9102,438,1
9101,442,1
9100,450,1
9099,447,2
9099,449,1
9097,450,2
9096,440,1
9096,442,2
9094,440,1
9093,448,2
9089,449,1
9089,442,1
9088,442,2
9088,449,1
9085,449,1
9084,440,1
9084,439,2
9082,449,1
9081,449,1
9081,450,1
9081,440,1
9080,440,1
9079,449,1
9077,450,3
9077,442,1
9076,449,1
9076,450,1
9075,450,1
9074,448,1
9073,442,1
9073,448,1
9073,449,1
9072,449,1
9071,443,1
9070,448,1
9070,443,2
9070,440,1
9070,449,1
9069,449,1
9069,448,1
9069,442,2
9068,440,1
9066,450,1
9066,448,2
9065,450,1
9064,449,1
9062,440,1
9061,440,1
9060,443,2
9059,440,5
9058,447,2
9058,445,1
9057,449,2
9057,445,1
9056,440,1
9055,440,1
9053,440,1
9052,448,2
9052,449,2
9051,449,1
9050,440,1
9050,449,1
9049,449,1
9049,442,1
9048,450,1
9046,449,1
9046,442,1
9043,449,1
9042,443,1
9041,440,2
9037,440,1
9036,440,2
9036,449,1
9032,448,1
9032,449,2
9031,450,1
9029,449,1
9028,450,1
9028,438,2
9027,450,1
9027,440,1
9026,448,1
9023,450,1
9021,442,2
9021,449,1
9015,440,2
9012,440,1
9011,443,1
9008,449,1
9008,444,1
9007,449,2
9007,444,1
9006,449,1
9003,450,1
9003,442,2
9002,449,1
9000,449,2
8998,440,1
8996,443,2
8996,449,1
8994,440,1
8993,449,1
8992,438,1
8991,445,1
8990,449,1
8990,448,1
8988,440,2
8987,449,1
8986,440,2
8985,450,1
8984,440,1
8984,445,1
8983,449,1
8983,448,1
8982,450,1
8980,447,1
8979,440,1
8979,449,1
8977,442,1
8977,449,2
8977,450,1
8976,440,1
8975,448,1
8975,449,1
8974,445,2
8972,448,2
8971,442,2
8970,450,1
8969,449,2
8968,440,1
8964,440,2
8963,440,1
8961,448,2
8961,449,1
8958,449,1
8956,442,1
8955,450,2
8954,449,1
8954,450,3
8953,442,2
8953,449,1
8952,450,1
8951,440,1
8950,442,1
8950,448,1
8950,449,2
8947,449,1
8947,450,3
8945,449,1
8943,440,1
8942,449,1
8942,450,2
8942,440,3
8940,449,2
8939,442,1
8939,449,1
8939,440,1
8938,449,1
8938,450,1
8937,443,1
8935,440,1
8934,450,1
8933,450,1
8933,440,1
8933,445,1
8932,449,1
8932,442,1
8931,449,1
8931,439,2
8929,450,1
8928,449,1
8927,452,1
8927,447,2
8926,450,1
8925,442,1
8924,449,1
8924,442,1
8924,440,1
8923,449,2
8923,440,1
8921,442,1
8921,449,1
8919,440,1
8919,442,1
8919,449,1
8919,450,1
8918,440,2
8915,449,1
8915,452,1
8914,449,1
8914,442,1
8913,449,2
8911,448,1
8906,449,1
8906,450,1
8906,438,1
8904,449,2
8904,440,1
8904,438,1
8903,440,1
8902,450,1
8902,449,1
8902,440,1
8899,449,1
8898,438,1
8897,440,1
8896,441,1
8896,442,1
8896,450,1
8895,449,2
8895,440,2
8894,440,1
8894,449,1
8893,440,1
8893,448,1
8893,450,2
8893,449,4
8890,450,1
8889,440,1
8888,449,2
8888,440,2
8888,442,1
8883,449,2
8883,438,1
8881,449,2
8881,448,1
8880,449,2
8880,448,1
8879,450,1
8878,440,1
8876,440,1
8874,440,1
8873,449,1
8873,448,1
8873,440,1
8872,442,1
8865,449,1
8864,440,1
8863,448,1
8862,449,3
8860,440,1
8860,449,1
8859,450,2
8859,449,1
8859,441,2
8858,450,1
8857,449,2
8857,442,1
8856,448,2
8855,449,1
8852,440,1
8851,450,1
8850,448,1
8848,442,1
8848,449,1
8847,449,1
8846,449,2
8845,440,2
8844,440,1
8843,449,1
8841,448,2
8841,442,1
8823,449,1
8822,449,1
8822,442,3
8822,440,1
8821,441,2
8821,440,1
8820,442,2
8819,440,2
8818,449,1
8817,441,1
8817,449,2
8816,449,1
8815,440,1
8815,449,1
8814,450,1
8813,448,3
8813,449,1
8812,449,1
8812,440,1
8812,448,1
8811,449,2
8811,450,1
8809,449,1
8808,440,1
8807,449,1
8807,442,1
8803,449,2
8803,442,1
8802,442,1
8801,449,1
8801,442,2
8800,449,1
8800,440,1
8799,450,1
8799,448,1
8798,440,1
8797,440,1
8796,450,1
8794,448,2
8794,449,2
8793,443,1
8792,442,1
8791,450,1
8790,449,1
8790,440,1
8790,438,2
8789,442,2
8789,449,3
8788,448,1
8787,449,1
8787,448,1
8785,440,1
8784,440,3
8783,440,1
8783,450,1
8783,449,1
8782,448,1
8782,449,3
8781,442,2
8781,449,1
8780,450,1
8779,449,2
8779,448,1
8778,443,1
8777,440,1
8776,443,1
8775,448,1
8775,449,2
8774,449,1
8772,440,1
8770,449,1
8769,449,1
8769,448,2
8768,449,1
8768,450,1
8767,449,1
8766,440,2
8766,449,1
8765,449,1
8765,447,1
8764,440,1
8764,449,3
8763,448,2
8762,452,3
8762,450,1
8761,450,1
8759,440,2
8757,449,1
8757,450,1
8757,440,1
8755,449,1
8753,449,1
8753,442,1
8752,450,2
8752,447,1
8751,441,1
8750,449,1
8750,440,1
8750,448,1
8749,449,1
8748,440,1
8747,442,1
8746,440,2
8744,449,2
8743,445,1
8743,441,1
8743,440,1
8743,438,1
8742,449,2
8742,444,1
8739,449,1
8738,441,3
8738,442,1
8738,449,1
8737,449,1
8736,440,1
8736,444,1
8735,450,1
8733,450,1
8732,450,1
8730,450,1
8729,449,2
8727,450,1
8726,449,1
8725,438,1
8724,450,1
8721,449,1
8721,438,2
8720,449,2
8719,440,1
8718,440,1
8718,449,2
8717,442,1
8716,449,1
8715,449,2
8714,449,1
8713,449,1
8713,448,1
8712,440,1
8710,449,1
8709,442,1
8709,449,1
8709,448,1
8709,441,1
8708,449,1
8706,449,1
8706,440,2
8704,448,1
8703,442,1
8703,450,1
8702,449,1
8702,440,1
8700,450,1
8699,440,1
8698,449,1
8697,443,1
8696,449,1
8695,440,1
8695,449,1
8694,440,1
8694,449,1
8693,440,1
8693,449,2
8689,440,1
8688,440,1
8688,449,1
8687,449,1
8687,443,1
8686,449,2
8685,449,1
8685,442,1
8685,440,2
8684,440,1
8684,449,1
8683,442,1
8682,447,2
8682,440,1
8682,449,1
8681,440,2
8681,449,1
8680,440,1
8679,442,1
8679,449,1
8678,440,2
8678,449,1
8676,449,1
8669,449,2
8669,450,2
8668,442,1
8668,450,1
8667,442,1
8666,450,2
8666,449,1
8665,449,2
8665,448,1
8664,440,1
8664,449,1
8664,442,1
8663,450,1
8663,440,1
8661,450,1
8659,449,1
8657,440,2
8656,449,1
8654,445,1
8654,443,3
8654,449,1
8653,449,1
8653,440,2
8643,442,1
8643,449,2
8643,448,1
8641,447,1
8640,450,1
8639,442,1
8639,449,2
8638,449,1
8638,440,3
8636,439,1
8635,450,3
8635,449,2
8634,449,1
8632,449,1
8631,445,2
8630,449,1
8630,440,1
8628,449,1
8627,449,1
8627,448,1
8626,449,2
8626,440,1
8624,450,2
8623,442,2
8623,438,1
8622,443,2
8620,450,2
8619,450,1
8618,440,1
8617,445,1
8617,442,1
8617,448,1
8617,449,1
8616,449,1
8615,450,1
8615,447,1
8614,447,2
8614,449,1
8613,440,2
8613,448,1
8613,449,1
8612,449,2
8611,449,1
8610,449,1
8610,440,1
8609,450,1
8609,449,1
8608,449,1
8608,440,1
8608,438,1
8601,442,1
8600,440,4
8600,449,1
8599,449,1
8599,442,1
8599,440,3
8598,448,1
8598,449,1
8597,449,2
8596,448,1
8596,449,3
8595,440,1
8594,440,1
8594,449,1
8593,449,1
8592,449,1
8591,442,2
8590,449,1
8589,442,1
8588,449,1
8588,442,1
8586,449,2
8586,442,1
8585,440,1
8584,440,1
8583,440,1
8583,442,1
8583,450,1
8580,442,1
8579,450,1
8579,442,2
8578,449,2
8574,449,1
8574,440,2
8572,449,1
8570,450,1
8570,448,1
8569,449,1
8569,440,1
8567,449,2
8565,443,2
8562,449,1
8561,442,1
8560,442,1
8560,449,1
8559,448,3
8559,449,2
8556,450,1
8555,449,1
8555,442,1
8555,439,1
8554,440,1
8554,439,1
8553,450,2
8553,442,1
8552,450,1
8551,441,1
8550,440,1
8550,445,1
8549,450,1
8549,445,1
8548,442,1
8547,442,1
8546,450,1
8545,442,1
8545,450,1
8542,449,1
8539,449,1
8538,442,1
8538,440,1
8536,449,1
8531,440,1
8530,450,1
8530,440,1
8529,449,1
8529,440,1
8528,449,1
8526,444,1
8525,440,1
8524,442,1
8523,449,2
8523,442,2
8521,449,1
8521,447,1
8520,442,1
8518,450,2
8518,438,1
8517,449,1
8516,450,1
8515,449,1
8514,440,1
8514,438,1
8514,439,1
8513,449,1
8512,450,2
8511,450,1
8511,449,2
8511,448,1
8507,442,1
8507,449,1
8506,440,1
8506,449,1
8505,450,3
8504,449,1
8501,449,1
8500,449,2
8499,442,1
8499,449,2
8498,450,2
8497,440,1
8497,449,1
8496,440,5
8496,449,2
8495,449,1
8494,449,2
8494,440,1
8488,442,1
8487,439,1
8486,449,1
8484,449,1
8483,440,1
8482,440,1
8481,449,3
8481,447,1
8480,449,2
8479,449,1
8478,440,1
8476,449,1
8476,440,1
8476,442,1
8476,448,1
8475,449,2
8474,449,1
8474,440,1
8472,449,1
8471,449,1
8471,448,1
8471,440,2
8471,442,1
8470,449,1
8467,449,1
8466,440,3
8466,449,1
8465,442,1
8465,449,2
8464,448,1
8464,449,1
8463,443,1
8459,443,1
8458,449,1
8458,450,1
8458,442,1
8457,440,1
8455,448,1
8454,440,2
8454,449,1
8453,448,1
8453,449,1
8453,450,1
8452,440,1
8451,449,1
8450,449,1
8450,450,2
8448,443,1
8447,445,1
8446,450,1
8445,450,1
8442,440,1
8442,438,1
8440,442,1
8439,449,2
8438,449,1
8437,449,2
8435,449,2
8435,440,1
8435,442,1
8434,440,1
8434,449,1
8433,450,1
8431,440,1
8431,449,1
8429,450,2
8428,450,1
8428,442,1
8427,449,1
8427,442,1
8424,449,1
8424,442,1
8420,449,1
8419,450,2
8414,440,1
8413,441,1
8412,449,1
8411,449,1
8410,442,1
8407,440,1
8404,440,1
8402,448,2
8402,449,1
8399,450,1
8399,442,2
8398,449,1
8396,450,1
8393,449,1
8393,450,1
8392,449,1
8390,440,1
8390,449,1
8389,449,1
8389,448,1
8386,450,4
8385,440,1
8383,442,1
8383,450,1
8383,440,1
8382,450,1
8381,450,1
8380,449,1
8380,448,1
8379,449,1
8378,442,2
8375,440,1
8375,449,1
8372,440,1
8371,449,1
8371,448,1
8370,440,2
8370,448,1
8370,449,1
8369,441,1
8368,449,2
8367,450,1
8367,442,1
8366,449,2
8364,440,1
8363,449,1
8361,440,1
8360,439,1
8360,442,1
8359,440,1
8358,448,1
8358,447,1
8357,440,2
8357,442,1
8357,449,1
8356,442,1
8356,449,1
8354,449,2
8354,442,2
8353,442,1
8353,449,1
8352,450,1
8351,449,1
8350,442,1
8349,450,1
8348,448,1
8347,448,1
8347,449,2
8345,440,2
8344,443,2
8343,449,1
8342,448,1
8342,449,1
8341,450,1
8338,449,1
8337,450,1
8335,449,1
8334,449,1
8331,442,1
8331,449,1
8330,440,1
8329,449,1
8328,449,1
8327,449,1
8326,449,1
8326,440,1
8326,448,2
8326,445,1
8325,440,1
8325,448,1
8325,449,1
8325,445,2
8324,442,1
8324,449,1
8323,440,1
8323,448,1
8323,449,2
8322,449,1
8320,450,1
8320,442,2
8319,449,1
8318,442,1
8317,450,1
8316,440,1
8315,440,1
8315,443,1
8315,450,2
8313,443,1
8313,442,1
8312,440,1
8312,450,1
8310,449,1
8310,438,1
8309,440,1
8308,450,1
8307,450,1
8306,440,1
8306,438,1
8305,448,1
8305,449,1
8304,440,2
8304,449,2
8303,447,2
8302,442,1
8301,442,1
8300,449,1
8300,448,1
8299,447,1
8298,449,1
8297,449,1
8296,442,1
8296,449,1
8295,440,1
8294,450,1
8293,440,1
8293,449,1
8292,448,1
8291,449,1
8291,447,1
8288,449,1
8287,449,1
8286,449,1
8285,449,1
8284,449,1
8283,449,1
8282,448,1
8282,450,1
8279,449,1
8279,448,3
8278,442,2
8277,442,1
8277,449,1
8276,442,1
8275,449,1
8274,449,1
8273,449,1
8273,440,1
8272,450,2
8271,449,2
8271,442,1
8270,442,1
8270,448,1
8270,449,3
8269,449,1
8269,440,1
8268,440,2
8267,450,1
8266,447,1
8265,442,1
8264,440,1
8264,449,2
8259,449,1
8258,450,1
8255,449,1
8252,448,1
8251,449,1
8250,449,1
8249,449,1
8249,442,1
8248,450,1
8248,440,1
8247,440,2
8246,449,1
8244,449,1
8244,450,1
8243,449,1
8241,440,1
8241,448,1
8241,449,2
8240,440,1
8239,448,1
8238,447,1
8238,449,1
8237,450,2
8236,440,1
8235,442,1
8235,450,2
8234,440,2
8233,440,1
8232,440,1
8232,447,1
8232,449,1
8231,438,1
8231,449,1
8231,442,1
8230,443,1
8229,440,1
8228,440,1
8226,442,2
8225,442,1
8223,441,1
8223,440,1
8222,450,1
8220,448,1
8217,449,2
8216,450,1
8214,440,1
8214,442,1
8213,442,2
8212,442,1
8212,449,1
8212,438,1
8211,450,1
8211,440,1
8211,448,1
8210,449,3
8210,442,2
8210,448,1
8207,449,2
8207,440,1
8206,449,1
8206,447,2
8205,449,1
8205,442,1
8204,449,4
8204,442,1
8202,448,1
8202,449,1
8200,448,1
8200,449,1
8199,449,1
8199,448,1
8198,449,1
8198,440,1
8197,449,1
8197,440,1
8196,448,2
8191,448,3
8191,449,2
8190,448,1
8190,450,2
8189,449,1
8188,440,1
8187,448,1
8187,449,2
8186,449,1
8186,442,1
8185,443,1
8185,447,1
8184,440,1
8182,442,1
8182,450,2
8182,438,1
8181,442,1
8180,440,1
8180,450,1
8178,442,1
8177,450,3
8177,440,1
8174,449,1
8173,448,1
8173,449,1
8172,440,1
8172,449,1
8171,449,1
8170,449,2
8169,449,1
8169,442,1
8167,449,1
8166,449,1
8165,440,1
8164,440,3
8163,440,4
8163,448,4
8163,450,1
8162,443,1
8161,449,2
8160,440,1
8156,445,1
8154,449,1
8154,442,1
8153,449,2
8152,449,2
8148,440,1
8148,443,2
8147,450,2
8146,438,2
8144,449,2
8144,438,1
8138,442,1
8137,449,1
8134,440,1
8134,450,1
8133,440,1
8133,450,1
8132,440,1
8132,450,1
8129,449,3
8129,438,3
8128,449,2
8116,442,1
8115,440,1
8115,449,2
8113,449,2
8112,440,1
8112,449,1
8111,449,1
8110,448,1
8110,449,1
8109,450,1
8108,448,2
8107,440,1
8107,449,1
8105,440,2
8105,442,2
8104,449,1
8104,450,1
8104,448,1
8103,449,1
8102,449,1
8102,440,1
8102,438,2
8101,450,1
8099,440,1
8098,450,1
8098,447,1
8097,442,1
8096,449,3
8095,449,1
8095,440,1
8094,448,1
8094,442,2
8094,449,2
8093,449,1
8092,449,1
8092,450,1
8092,442,2
8091,449,2
8091,450,2
8089,450,1
8088,450,2
8087,449,1
8087,440,1
8086,450,1
8085,440,1
8083,450,1
8083,438,1
8082,440,2
8081,448,1
8080,443,1
8079,449,1
8078,452,1
8078,449,1
8076,449,1
8074,450,1
8074,449,1
8073,449,1
8071,450,1
8071,449,1
8071,448,1
8070,440,1
8068,449,1
8067,449,1
8066,442,1
8065,443,2
8063,440,2
8063,450,2
8063,438,1
8062,449,1
8062,442,3
8060,442,1
8059,440,1
8056,449,1
8054,445,1
8053,450,2
8051,449,1
8049,450,1
8048,449,1
8044,449,2
8043,449,1
8041,449,1
8041,448,2
8039,449,1
8037,450,1
8036,440,1
8035,449,1
8034,449,2
8034,440,2
8034,444,3
8033,449,1
8032,440,1
8031,449,1
8030,449,1
8030,442,1
8029,449,1
8029,440,1
8028,442,1
8027,449,1
8026,449,1
8026,442,3
8025,449,1
8024,449,1
8023,442,1
8023,449,1
8022,450,3
8019,448,1
8017,450,1
8016,440,1
8014,442,1
8011,449,1
8010,449,2
8009,440,1
8008,442,1
8007,449,1
8006,449,1
8005,449,1
8004,442,1
8003,450,2
8002,450,1
8002,438,1
7999,449,1
7998,442,1
7997,449,1
7996,450,2
7995,450,1
7994,450,1
7993,449,1
7992,440,1
7991,449,1
7991,442,1
7989,440,2
7987,442,1
7986,449,1
7985,450,1
7985,442,1
7985,438,1
7983,441,3
7983,440,1
7983,448,1
7983,449,2
7982,440,1
7980,448,1
7980,450,1
7979,449,1
7976,450,1
7976,442,1
7976,438,1
7975,449,1
7975,450,1
7973,443,1
7972,449,1
7971,440,1
7970,449,1
7970,440,1
7970,441,1
7970,438,1
7968,449,2
7967,440,2
7967,449,1
7966,449,1
7965,448,1
7963,449,1
7961,448,1
7960,440,1
7960,449,1
7959,448,1
7957,442,2
7957,450,1
7956,450,1
7956,447,1
7956,442,1
7955,449,1
7955,448,1
7954,449,1
7952,449,1
7952,450,1
7952,441,1
7952,442,1
7952,448,2
7952,444,1
7952,439,1
7952,438,1
7951,449,2
7950,440,1
7949,449,1
7949,448,1
7949,440,2
7948,449,1
7948,443,4
7948,448,1
7947,441,3
7947,445,1
7946,449,1
7943,445,2
7942,440,1
7941,448,2
7941,449,1
7940,442,1
7939,442,1
7939,449,2
7938,450,1
7938,447,1
7937,450,1
7933,449,1
7932,448,1
7931,440,1
7931,449,2
7930,449,2
7929,443,1
7929,449,1
7927,449,1
7925,442,1
7925,449,1
7924,440,1
7924,449,2
7922,449,1
7921,445,1
7921,448,2
7919,449,2
7917,445,1
7916,440,2
7914,450,1
7913,440,2
7911,440,1
7909,440,1
7908,450,1
7907,440,1
7907,449,1
7906,449,1
7905,450,1
7904,440,1
7903,442,5
7903,449,1
7902,449,1
7900,449,1
7900,438,1
7899,450,2
7899,449,2
7898,449,2
7897,449,1
7896,449,1
7896,448,1
7895,449,1
7895,442,1
7894,440,1
7893,449,1
7892,449,2
7891,448,1
7890,450,2
7889,447,5
7889,445,1
7887,448,1
7887,449,2
7887,450,1
7886,449,2
7886,450,1
7883,440,1
7882,450,1
7882,442,1
7881,440,1
7880,440,1
7879,449,1
7879,440,1
7879,442,1
7878,449,1
7878,442,1
7877,442,1
7877,448,1
7875,449,1
7872,449,1
7871,443,1
7870,449,1
7870,442,1
7866,442,1
7866,448,1
7862,450,1
7861,440,1
7860,449,1
7860,439,1
7859,442,1
7859,449,2
7858,440,1
7858,449,1
7857,448,1
7857,449,2
7857,440,2
7857,442,2
7855,450,1
7854,440,1
7853,440,1
7852,448,1
7852,450,1
7852,449,1
7851,449,6
7851,440,1
7851,438,1
7850,449,2
7850,450,1
7850,439,1
7848,450,1
7848,442,1
7847,449,1
7847,440,1
7846,449,1
7845,449,1
7844,449,1
7843,449,3
7843,450,2
7842,445,1
7841,440,1
7841,448,2
7841,443,1
7840,449,1
7840,448,1
7839,442,1
7839,449,1
7838,449,1
7837,442,1
7837,449,1
7836,449,1
7836,438,1
7836,439,1
7835,449,2
7835,438,1
7835,439,1
7834,448,1
7834,449,1
7833,449,1
7833,450,3
7830,448,1
7830,449,1
7828,445,4
7825,450,4
7825,438,2
7824,449,2
7824,440,2
7822,449,1
7822,440,1
7821,443,1
7821,448,1
7821,449,1
7820,447,1
7819,449,1
7819,448,1
7817,449,1
7817,442,1
7817,448,1
7816,449,1
7815,450,1
7815,448,1
7814,440,3
7814,448,1
7812,445,1
7810,449,3
7810,447,1
7809,449,1
7808,442,2
7808,449,1
7806,449,3
7806,442,1
7805,449,1
7804,449,1
7804,442,3
7803,449,1
7803,440,2
7802,450,1
7802,438,1
7801,442,2
7800,440,1
7799,440,2
7798,447,1
7796,448,1
7795,440,1
7795,449,1
7794,449,1
7792,442,1
7792,449,1
7792,450,1
7791,447,2
7791,442,1
7790,449,1
7789,449,1
7786,440,1
7785,440,1
7784,440,1
7784,449,1
7782,449,1
7781,449,2
7780,449,1
7780,440,1
7779,449,1
7779,440,2
7778,449,2
7777,442,1
7775,448,1
7774,440,1
7773,449,1
7772,449,1
7772,440,1
7770,449,1
7769,449,1
7768,450,1
7767,440,1
7767,449,2
7766,440,1
7765,440,2
7765,449,2
7764,449,2
7763,449,1
7762,450,1
7760,450,1
7759,450,1
7758,443,1
7757,440,1
7757,449,1
7756,449,2
7755,440,1
7754,449,1
7754,440,1
7753,450,1
7752,449,1
7752,438,1
7750,440,1
7750,449,2
7748,449,1
7746,440,1
7746,449,1
7744,449,1
7742,440,1
7742,449,5
7741,448,1
7741,449,1
7741,438,1
7740,440,1
7739,442,1
7738,449,2
7737,449,3
7737,442,1
7736,449,3
7729,449,2
7728,449,1
7727,450,3
7727,440,1
7725,440,1
7724,449,1
7721,448,1
7721,449,1
7718,441,1
7715,440,1
7713,440,1
7711,443,1
7709,448,1
7709,449,1
7709,440,1
7708,440,1
7708,450,1
7707,449,1
7706,449,1
7706,448,1
7705,440,2
7704,449,1
7702,448,1
7701,440,1
7690,440,1
7690,442,1
7690,449,1
7689,440,2
7689,442,1
7689,449,2
7687,442,1
7687,449,1
7685,449,1
7684,440,1
7684,449,2
7683,449,1
7682,450,1
7680,442,2
7679,442,1
7655,452,1
7655,450,1
7654,448,1
7651,449,1
7650,448,1
7650,449,1
7647,450,1
7644,449,1
7643,449,1
7642,449,1
7642,450,1
7640,449,2
7638,449,1
7638,440,2
7637,449,1
7637,450,1
7636,449,1
7636,448,1
7635,449,2
7634,440,1
7633,447,5
7632,450,1
7630,449,1
7628,438,1
7627,449,1
7624,449,1
7623,440,1
7622,443,1
7621,449,2
7620,442,1
7619,442,1
7619,449,1
7619,450,1
7618,449,2
7618,442,1
7617,450,1
7615,440,1
7614,440,1
7614,449,1
7614,441,2
7612,449,1
7611,449,1
7611,442,1
7607,449,1
7606,450,1
7605,450,1
7604,448,2
7604,449,1
7603,440,1
7602,449,1
7601,442,1
7601,449,1
7600,449,1
7599,447,1
7599,449,1
7599,441,1
7598,449,1
7598,448,1
7598,442,1
7597,450,2
7597,442,1
7596,449,1
7596,442,2
7595,449,1
7593,447,2
7593,448,1
7593,441,2
7591,449,1
7590,449,1
7589,438,1
7585,449,1
7585,448,1
7584,440,1
7584,449,2
7582,449,5
7581,449,1
7581,442,1
7580,449,1
7580,440,1
7579,440,2
7579,449,1
7576,449,1
7574,449,2
7572,450,1
7572,447,1
7571,442,1
7571,438,2
7571,449,1
7570,449,1
7568,449,2
7564,449,1
7562,448,1
7561,449,1
7560,440,1
7558,450,1
7557,449,1
7556,449,1
7555,449,1
7555,440,1
7554,449,1
7554,440,1
7553,450,2
7553,448,2
7552,442,2
7552,449,1
7551,450,1
7549,450,1
7548,449,1
7547,440,1
7546,449,1
7546,440,1
7545,449,1
7544,440,1
7543,442,1
7542,449,2
7541,442,1
7541,449,1
7540,442,1
7539,449,1
7538,449,3
7538,452,1
7536,449,1
7535,448,1
7534,438,1
7534,448,2
7532,448,1
7532,449,1
7532,450,1
7531,449,1
7528,449,2
7528,442,1
7527,448,1
7526,448,1
7526,449,1
7526,450,1
7525,440,2
7525,449,1
7524,449,1
7523,449,1
7521,442,1
7520,449,1
7519,449,3
7518,440,1
7518,449,1
7516,449,2
7515,449,1
7514,449,1
7514,440,2
7514,442,1
7513,440,1
7513,449,3
7512,449,1
7512,442,2
7510,449,2
7509,448,1
7509,449,1
7508,449,1
7507,449,1
7507,450,1
7506,449,1
7506,442,1
7505,448,2
7505,449,1
7505,450,1
7503,448,1
7501,450,1
7499,440,2
7498,450,1
7497,442,1
7496,443,1
7495,440,1
7495,449,2
7494,440,2
7494,450,1
7493,441,2
7493,449,1
7492,450,1
7492,448,1
7491,440,1
7491,449,1
7490,440,1
7490,448,1
7490,443,1
7489,442,1
7488,449,2
7486,449,2
7483,448,1
7482,442,2
7482,449,1
7481,449,2
7481,447,1
7479,449,1
7479,438,1
7478,450,1
7477,449,2
7476,440,1
7476,449,1
7474,449,1
7473,450,1
7472,449,1
7472,438,1
7471,449,1
7470,449,1
7470,444,2
7469,450,1
7469,449,1
7469,440,1
7468,449,1
7468,440,1
7468,448,1
7467,443,1
7465,449,1
7465,440,1
7464,450,1
7464,440,1
7462,440,1
7461,440,1
7460,449,2
7459,449,2
7458,449,1
7453,449,1
7452,450,3
7449,449,1
7447,449,1
7446,442,1
7446,449,1
7446,440,1
7445,440,1
7444,449,2
7443,440,1
7442,442,1
7442,449,1
7441,449,1
7441,440,1
7441,450,1
7440,440,1
7439,449,2
7438,450,2
7437,440,1
7437,449,1
7436,449,1
7436,438,1
7435,449,2
7435,440,1
7434,449,1
7433,449,1
7431,449,1
7431,448,1
7430,440,2
7430,442,1
7430,450,1
7428,449,1
7428,442,2
7427,442,1
7427,449,2
7426,440,1
7424,449,1
7423,449,1
7422,440,1
7421,450,1
7421,442,1
7420,442,1
7418,450,4
7415,450,2
7414,449,1
7412,450,1
25492,462,1
25491,468,1
25490,470,1
25490,497,1
25490,468,1
25488,467,1
25482,470,1
25479,479,1
25477,468,2
25476,468,1
25473,470,1
25472,470,1
25468,460,1
25466,463,1
25465,467,1
25463,468,2
25463,470,1
25462,466,1
25459,467,1
25459,468,1
25457,470,1
25457,461,1
25457,476,1
25454,476,1
25453,470,1
25452,460,1
25451,471,1
25450,468,1
25450,470,2
25449,470,1
25448,464,2
25447,463,2
25445,462,1
25443,464,2
25443,476,2
25441,468,1
25440,467,1
25440,468,2
25438,468,1
25437,470,2
25435,461,2
25435,468,1
25434,468,1
25434,470,1
25434,466,2
25433,475,1
25433,470,1
25433,466,1
25432,466,1
25432,468,1
25431,466,1
25431,468,3
25430,467,1
25429,467,1
25426,468,1
25425,470,1
25425,478,1
25424,468,1
25423,470,1
25421,462,1
25420,466,1
25417,463,1
25413,468,1
25410,461,2
25409,468,1
25409,497,1
25406,468,1
25405,463,2
25404,468,3
25403,480,4
25403,468,1
25402,470,3
25401,468,1
25401,462,1
25401,463,1
25401,470,2
25400,497,1
25400,470,1
25400,456,2
25398,470,1
25395,467,2
25395,468,1
25394,468,1
25393,470,1
25393,476,1
25391,467,1
25391,497,1
25390,465,4
25390,466,1
25389,470,3
25387,467,1
25387,468,1
25385,470,1
25385,468,1
25385,455,3
25384,460,3
25384,461,1
25382,468,1
25379,470,1
25379,476,2
25377,463,2
25376,468,2
25375,468,1
25373,467,1
25370,467,1
25370,476,3
25367,455,1
25366,470,1
25365,460,2
25361,497,1
25358,466,1
25357,468,1
25357,470,3
25355,470,1
25355,497,1
25352,497,1
